DATE,Open,High,Low,Close,PREVIOUS DAY,VOLUME,POSITIVE TWEETS,NEGATIVE TWEETS,sentiments
80618,24.25,24.25,23,23.5,23.75,10600000,18,2,1
80718,23.5,24,23.5,23.5,23.5,1510000,39,-4,1
80818,23.75,24.25,23.75,23.75,23.5,2210000,31,70,-1
80918,23.5,24.75,23.5,24.25,23.75,356000000,26,45,-1
81018,24.5,25.5,23.75,24.5,24.25,18900000,16,74,-1
81118,24.75,25.5,24.75,25,24.5,6750000,28,44,-1
81218,25,25.5,24,24.75,25,11600000,15,40,-1
81318,24.75,25,24.25,24.25,24.75,14300000,17,-11,1
81418,24.5,24.75,24,24.25,24.25,1530000,15,32,-1
81518,24,24.75,24,24.25,24.25,4360000,25,11,1
81618,24.25,25,24.25,24.75,24.25,1490000,13,20,-1
81718,24.75,25,24.75,24.75,24.75,2930000,42,-7,1
81818,24.75,25.5,24.75,25,24.75,10400000,11,24,-1
81918,25,25.75,25,25.25,25,8730000,18,56,-1
82018,25.5,27,25.5,26.5,25.25,14300000,12,22,-1
82118,27,27,26.5,26.75,26.5,4600000,18,5,1
82218,26.75,27.25,26.25,26.75,26.75,13500000,35,8,1
82318,26.75,26.75,25.5,26.25,26.75,9830000,38,21,1
82418,26.5,26.5,25.25,25.5,26.25,10200000,29,24,1
82518,25.5,25.75,23,24.25,25.5,44500000,18,35,-1
82618,25,25.75,24,24,24.25,53900000,14,67,-1
82718,24.5,25,24.25,24.75,24,1910000,41,11,1
82818,24.75,25.5,24.5,24.75,24.75,36100000,50,29,1
82918,25,26,25,25.25,24.75,6670000,24,34,-1
83018,25.5,26.25,25.5,25.75,25.25,1790000,10,63,-1
83118,25.75,26.5,25.75,26,25.75,19900000,29,55,-1
90118,27,27,25.75,26,26,14700000,20,-10,1
90218,26,26,25,25.25,26,10400000,19,9,1
90318,25.5,25.5,25.25,25.25,25.25,7320000,12,-3,1
90418,25.25,25.5,25,25.25,25.25,8740000,45,45,0
90518,24.25,25,24,24.25,25.25,3670000,27,32,-1
90618,24.75,25.5,24.75,25,24.25,12300000,40,30,1
90718,25.5,25.5,25,25.25,25,7300000,32,-6,1
90818,25.5,26.5,25.25,25.75,25.25,3770000,34,70,-1
90918,25.75,26,25.5,25.75,25.75,2610000,39,44,-1
91018,25.75,26,25.75,25.75,25.75,6960000,19,39,-1
91118,25.75,26.25,25.75,26,25.75,15500000,45,59,-1
91218,25.75,26,25.75,25.75,26,6920000,39,62,-1
91318,25.75,26,24.75,25.25,25.75,4730000,26,26,0
91418,25,25,24.5,24.75,25.25,12300000,36,25,1
91518,24.75,25,24.5,24.5,24.75,6220000,43,15,1
91618,24.5,25.75,24.5,25,24.5,9330000,27,58,-1
91718,25,25.25,24.75,25,25,1560000,41,54,-1
91818,25,25,24.75,24.75,25,3050000,29,18,1
91918,25,25,24.5,24.75,24.75,5070000,33,11,1
92018,25,25.25,24.75,25,24.75,9480000,21,-4,1
92118,24.75,25.5,24.75,25,25,1180000,46,46,0
92218,25,25.25,24.75,25,25,10700000,14,50,-1
92318,25,25.25,24.75,24.75,25,6130000,34,44,-1
92418,25,25.25,24.75,25,24.75,11900000,43,2,1
92518,25,25.25,24.5,24.75,25,951000000,50,14,1
92618,25,25,24.25,24.5,24.75,17100000,28,15,1
92718,24.5,24.5,24,24.25,24.5,13200000,42,30,1
92818,24.5,24.5,24,24,24.25,2990000,38,21,1
92918,25,25,23.75,24.25,24,23400000,30,32,-1
93018,24.25,25.25,24.25,24.75,24.25,1340000,40,1,1
100118,25.25,25.5,25,25.25,24.75,1830000,13,11,1
100218,25.5,25.5,25,25.25,25.25,2040000,34,58,-1
100318,25,26.25,25,25.5,25.25,3340000,25,8,1
100418,25.75,26.25,25.5,25.75,25.5,12400000,11,6,1
100518,25.75,26,25,25.25,25.75,18900000,28,6,1
100618,25.75,26,25,25.5,25.25,4990000,24,51,-1
100718,25.75,25.75,24.75,25,25.5,5600000,10,0,1
100818,25,25,24.25,24.5,25,34900000,20,23,-1
100918,25,25.25,24.5,24.75,24.5,15300000,13,-2,1
101018,24.75,25,24.5,24.75,24.75,3150000,11,10,1
101118,24.75,25,24.5,24.5,24.75,8030000,16,9,1
101218,24.5,24.75,24,24.5,24.5,25800000,29,31,-1
101318,24.5,25.5,24.5,24.5,24.5,12000000,22,37,-1
101418,24.5,25.25,24.5,25,24.5,9960000,48,29,1
101518,25,25.75,25,25.25,25,6390000,41,32,1
101618,25.25,26,25.25,25.5,25.25,2810000,26,69,-1
101718,25.75,26,25.5,25.75,25.5,3960000,44,14,1
101818,26,27.25,25.75,26.75,25.75,7050000,12,18,-1
101918,26.75,28.5,26.75,28,26.75,16400000,49,67,-1
102018,28,28.5,26,26.5,28,16300000,46,39,1
102118,28,28,26.5,26.75,26.5,5210000,49,21,1
102218,26.75,28,26.75,27.5,26.75,5930000,24,26,-1
102318,28,28,27.5,27.5,27.5,11300000,20,-9,1
102418,27.5,28,27,27.5,27.5,7090000,31,4,1
102518,27.5,27.75,27,27.5,27.5,12800000,13,28,-1
102618,27.5,28.25,27.5,27.5,27.5,15700000,49,0,1
102718,27.5,27.75,27,27.25,27.5,6550000,46,7,1
102818,26.75,27.75,26.75,27.25,27.25,18900000,23,34,-1
102918,27.5,28.25,27,27.75,27.25,14200000,32,32,0
103018,28,28.25,27.75,27.75,27.75,8290000,30,51,-1
103118,28,28.25,27.75,28,27.75,5900000,47,44,1
110118,28,28,27.5,27.5,28,25500000,28,31,-1
110218,27.5,27.75,26.75,27,27.5,19000000,20,29,-1
110318,26.75,27.5,24.5,26.75,27,11800000,35,6,1
110418,26.5,27,26,26.25,26.75,7470000,48,25,1
110518,26.25,26.5,25.75,26,26.25,23800000,24,31,-1
110618,26,26.75,25.75,26,26,24800000,11,77,-1
110718,26.5,27,26.25,26.5,26,11500000,11,29,-1
110818,26.5,26.75,26.25,26.5,26.5,6600000,43,37,1
110918,26.25,26.5,26,26.25,26.5,7560000,35,26,1
111018,26,26.5,26,26.25,26.25,10900000,35,36,-1
111118,26.25,27.5,26.25,26.75,26.25,3640000,25,14,1
111218,26.75,27,26.75,26.75,26.75,3900000,21,8,1
111318,26.75,27,26.75,26.75,26.75,8350000,41,61,-1
111418,26.75,27.75,26.75,27,26.75,8300000,42,41,1
111518,27.5,28.5,27,28,27,11000000,15,6,1
111618,27.5,28.25,27.5,28,28,6870000,24,71,-1
111718,28,28.25,27.75,28,28,20500000,18,25,-1
111818,27.75,28,27.75,27.75,28,12900000,47,15,1
111918,27.75,28.25,27.75,27.75,27.75,11100000,49,13,1
112018,28,28.5,27.75,28.25,27.75,2800000,49,9,1
112118,28.5,29.25,28.25,28.75,28.25,3750000,49,-14,1
112218,29,29.5,28.5,29,28.75,7300000,48,55,-1
112318,28.5,29.5,28.5,29,29,10300000,21,2,1
112418,29.5,29.5,29,29.25,29,9390000,40,48,-1
112518,29.25,29.75,29.25,29.5,29.25,6590000,46,16,1
112618,29.5,29.75,29,29.25,29.5,8830000,29,35,-1
112718,29.5,29.75,29.25,29.5,29.25,16900000,30,6,1
112818,29.5,29.75,29.5,29.5,29.5,6560000,23,42,-1
112918,29.5,30,29.5,29.75,29.5,6590000,31,33,-1
113018,29.5,30.5,29.5,30,29.75,26100000,40,43,-1
120118,29.75,30,29.5,29.75,30,3950000,13,8,1
120218,30,30,29.25,29.75,29.75,18000000,38,71,-1
120318,29.75,30,29.5,29.5,29.75,8890000,27,65,-1
120418,29.75,30,29.5,29.75,29.5,6150000,38,39,-1
120518,30,30.25,29.75,29.75,29.75,3030000,50,25,1
120618,29.75,30,29.75,29.75,29.75,4090000,17,7,1
120718,29.75,30,28.75,29.5,29.75,42100000,50,55,-1
120818,29.25,29.25,28,28.5,29.5,20600000,37,8,1
120918,28.5,29.5,28.5,29.25,28.5,14100000,21,57,-1
121018,29.5,29.5,29,29,29.25,12800000,28,-13,1
121118,30,30,28,28.25,29,1500000,40,-5,1
121218,28.5,29,28.25,28.5,28.25,6860000,46,28,1
121318,28.75,29,28.75,28.75,28.5,3090000,13,18,-1
121418,28.75,29.25,28.75,28.75,28.75,2710000,14,2,1
121518,29,29.75,29,29.25,28.75,4730000,42,13,1
121618,30,30,29.25,29.25,29.25,4490000,47,35,1
121718,29.5,30.5,29.25,29.75,29.25,8750000,14,59,-1
121818,30,30.25,29,29.75,29.75,15100000,42,44,-1
121918,29.5,30,29.5,29.5,29.75,6160000,11,40,-1
122018,29.5,30,29.25,29.5,29.5,5000000,42,35,1
122118,29.5,29.75,29.25,29.5,29.5,14500000,40,33,1
122218,29.5,30,29.25,29.5,29.5,7390000,37,31,1
122318,29.75,30,29.5,29.75,29.5,10900000,20,38,-1
122418,29.5,30,29.25,29.5,29.75,15200000,14,21,-1
122518,30.5,30.5,29,29.25,29.5,6130000,18,26,-1
122618,29.75,29.75,29,29.25,29.25,4360000,22,24,-1
122718,29.25,29.75,29.25,29.25,29.25,7540000,34,72,-1
122818,29.25,29.75,29.25,29.5,29.25,5830000,13,33,-1
122918,29.5,29.75,29.25,29.5,29.5,10400000,28,67,-1
123018,29.5,29.75,29,29.25,29.5,18600000,42,29,1
123118,29.5,29.75,29.25,29.25,29.25,6150000,13,69,-1
10119,29.5,30,29.5,29.75,29.25,4670000,27,27,0
10219,29.75,30,29.5,29.75,29.75,5990000,12,18,-1
10319,30,30,29.5,29.5,29.75,9960000,20,-3,1
10419,29.5,29.75,29.5,29.5,29.5,4080000,35,3,1
10519,30,30.75,29.5,30,29.5,11000000,45,-2,1
10619,30.5,31.25,30.5,30.75,30,5720000,44,14,1
10719,31,31.75,31,31.25,30.75,17900000,32,57,-1
10819,31,32.25,31,31.75,31.25,13400000,29,54,-1
10919,32,32.25,31.75,31.75,31.75,8330000,44,35,1
11019,31.75,31.75,31.25,31.5,31.75,4330000,25,53,-1
11119,31.5,31.75,31,31.25,31.5,4720000,11,31,-1
11219,31,31.25,30.5,30.75,31.25,4350000,44,27,1
11319,31,31.5,30.5,31,30.75,11600000,40,16,1
11419,31,31.75,31,31.25,31,9280000,11,36,-1
11519,31.75,32.75,31.25,32,31.25,13500000,37,1,1
11619,32.5,33.5,32.5,32.75,32,8420000,18,8,1
11719,32.75,33,32,32.25,32.75,5830000,24,0,1
11819,32.25,32.25,31.5,31.75,32.25,1950000,32,31,1
11919,31.75,32.25,31.75,31.75,31.75,2140000,17,46,-1
12019,31.75,32.5,31.75,32,31.75,6110000,43,17,1
12119,32,32,31.25,31.5,32,4500000,21,2,1
12219,32,32,31,31,31.5,2960000,21,34,-1
12319,31.25,31.25,30.25,30.5,31,117000000,48,3,1
12419,30.5,30.5,29.5,29.75,30.5,11800000,43,21,1
12519,29.75,30,29.25,29.5,29.75,20400000,19,38,-1
12619,29.5,29.75,29,29.25,29.5,22800000,42,8,1
12719,29.25,29.5,28.75,29,29.25,15300000,29,11,1
12819,29,29.75,28.25,28.5,29,12800000,34,36,-1
12919,28.5,29,28,28.25,28.5,17200000,27,26,1
13019,28.75,29,28.25,28.5,28.25,22700000,27,17,1
13119,28.75,28.75,28,28.25,28.5,11000000,48,65,-1
20119,28.5,28.5,28.25,28.25,28.25,8870000,27,65,-1
20219,28.5,28.5,28.25,28.25,28.25,9960000,40,38,1
20319,28.25,28.25,27,27.25,28.25,18300000,15,2,1
20419,27.5,27.75,26.75,27,27.25,27100000,23,20,1
20519,28,29,28,28.5,27,37700000,39,23,1
20619,28.5,29,28.25,28.5,28.5,16000000,17,63,-1
20719,28.5,28.5,28.25,28.25,28.5,9460000,42,37,1
20819,28.5,29.5,28.5,29,28.25,17800000,25,15,1
20919,29,29.25,27.75,28,29,14000000,40,-5,1
21019,28,28,27.5,27.75,28,6720000,24,-1,1
21119,27.75,28,27,27.25,27.75,6000000,35,26,1
21219,27.5,28.25,27,27.25,27.25,22900000,32,20,1
21319,28.25,29.25,28,28.5,27.25,5020000,42,14,1
21419,29,29.5,28.75,29,28.5,6490000,50,9,1
21519,29,29.5,29,29.25,29,6650000,41,37,1
21619,29.25,29.25,29,29,29.25,10000000,26,47,-1
21719,29,29.75,29,29.25,29,7750000,16,23,-1
21819,29.25,29.5,29,29,29.25,2710000,47,39,1
21919,29.25,29.5,29,29,29,7640000,23,68,-1
22019,29,29.25,28.5,29,29,8860000,44,6,1
22119,29,29,28,28.75,29,2100000,14,54,-1
22219,29,29,28.25,28.5,28.75,4280000,29,21,1
22319,28.5,28.5,28,28.25,28.5,7650000,34,45,-1
22419,28.75,28.75,28.25,28.25,28.25,10600000,29,34,-1
22519,28.25,29,28.25,28.5,28.25,12100000,10,19,-1
22619,28.5,29.25,28.5,28.75,28.5,2350000,50,38,1
22719,28.75,30,28.75,29.5,28.75,16500000,25,12,1
22819,29.75,29.75,29,29.5,29.5,6310000,34,29,1
30119,29.75,29.75,29.25,29.5,29.5,1690000,21,29,-1
30219,29.75,30.5,29.5,30,29.5,4150000,46,32,1
30319,30,30.5,30,30,30,13400000,31,52,-1
30419,30,30.5,30,30,30,7290000,21,12,1
30519,30,30.25,29.75,30,30,22800000,50,-1,1
30619,30,30.25,29.5,29.75,30,2120000,37,13,1
30719,29.75,29.75,27.75,28.25,29.75,5660000,17,10,1
30819,28.5,28.5,27.25,27.25,28.25,16000000,23,69,-1
30919,27.25,27.75,27.25,27.25,27.25,11700000,34,0,1
31019,28.75,28.75,27.25,28.25,27.25,13900000,42,37,1
31119,28.5,29,28.25,28.5,28.25,2720000,20,20,0
31219,28.5,29.5,28.5,29,28.5,17600000,15,48,-1
31319,29.25,30,28.75,29.5,29,16500000,31,22,1
31419,29.75,30,29.25,29.75,29.5,22400000,12,52,-1
31519,29.75,30,29.25,29.5,29.75,10500000,25,30,-1
31619,29.5,29.75,28.75,29,29.5,9570000,36,39,-1
31719,28.75,28.75,27.75,28,29,3750000,18,6,1
31819,29,29.25,28,28.5,28,2890000,42,48,-1
31919,28.5,29.25,28.5,29,28.5,5410000,47,42,1
32019,28.75,29.25,28.75,28.75,29,2040000,28,0,1
32119,29,29.25,28.75,29,28.75,2000000,17,71,-1
32219,29,29.25,29,29,29,5690000,45,-2,1
32319,29,29,28.25,28.5,29,5130000,47,1,1
32419,28.5,29,28.5,28.5,28.5,3340000,23,27,-1
32519,28.75,28.75,28.25,28.25,28.5,4690000,39,28,1
32619,28.75,28.75,28,28.25,28.25,10400000,49,25,1
32719,28.25,29.25,28.25,28.75,28.25,3960000,36,18,1
32819,29.25,29.75,29,29,28.75,2220000,14,34,-1
32919,29.75,29.75,28.75,29.25,29,10000000,35,34,1
33019,29.25,29.25,28.25,28.5,29.25,3540000,26,16,1
33119,28.5,29,28.25,28.5,28.5,656000000,23,1,1
40119,28.5,29,28.5,28.5,28.5,748000000,24,16,1
40219,28.75,29,28.5,28.75,28.5,5930000,17,16,1
40319,29,29,28.5,28.5,28.75,4900000,33,54,-1
40419,28.5,29,28.5,28.5,28.5,3330000,13,39,-1
40519,28.75,28.75,28.25,28.5,28.5,11400000,40,17,1
40619,28.5,28.5,27.75,28,28.5,2680000,45,31,1
40719,28.25,28.5,27.75,27.75,28,4550000,19,59,-1
40819,28,28.5,28,28,27.75,18600000,13,62,-1
40919,28,28.25,28,28,28,5930000,49,-1,1
41019,28.25,28.25,28,28,28,1400000,23,20,1
41119,28,28.25,28,28,28,5170000,44,22,1
41219,28.25,29.5,28.25,28.75,28,6590000,25,43,-1
41319,29,29.25,28.25,28.75,28.75,3040000,28,23,1
41419,29,29,28.25,28.25,28.75,4950000,23,39,-1
41519,28.5,29,28.5,28.5,28.25,2020000,32,-12,1
41619,28.5,29,28.5,28.75,28.5,7530000,23,61,-1
41719,28.75,29.25,28.75,29,28.75,8720000,47,1,1
41819,29,29,28.75,28.75,29,6700000,40,59,-1
41919,28.75,29.5,28.75,29,28.75,961000000,44,-2,1
42019,29,29.5,29,29,29,7500000,38,31,1
42119,29,29.5,29,29,29,6420000,36,53,-1
42219,29,29.25,29,29,29,3050000,42,44,-1
42319,29,29.25,29,29,29,2500000,26,66,-1
42419,29,29.5,29,29,29,1650000,44,28,1
42519,29.25,30.5,29,29.75,29,4930000,42,29,1
42619,29.75,30.25,29.75,29.75,29.75,1960000,16,40,-1
42719,30,30,29.5,29.5,29.75,2730000,41,46,-1
42819,29.75,29.75,28,28.25,29.5,9080000,23,28,-1
42919,28,28,27,27.75,28.25,1730000,45,29,1
43019,27.75,29,27.75,28.25,27.75,5220000,12,60,-1
50119,28.5,28.5,27.5,27.75,28.25,5440000,39,13,1
50219,28.25,28.25,27.5,27.75,27.75,4170000,45,62,-1
50319,28,28,27.25,27.5,27.75,6800000,24,44,-1
50419,27.75,27.75,27.25,27.25,27.5,773000000,46,25,1
50519,27.25,27.75,27,27,27.25,2360000,46,24,1
50619,27,27.25,26.75,27,27,6190000,29,48,-1
50719,27,27.25,25.75,26.25,27,12500000,26,8,1
50819,26.25,26.75,26.25,26.5,26.25,9140000,18,66,-1
50919,26.5,26.75,26.25,26.5,26.5,5170000,20,23,-1
51019,26.5,27.25,26.5,26.75,26.5,7270000,15,1,1
51119,27,27.25,25.75,26.5,26.75,9360000,40,63,-1
51219,25.5,25.75,24.5,24.75,26.5,9360000,35,53,-1
51319,25,25.25,23.75,24,24.75,19400000,45,4,1
51419,24.5,26,24.5,25,24,23200000,33,-2,1
51519,25,25.25,24.75,24.75,25,7500000,16,62,-1
51619,25,25,24.5,24.75,24.75,2700000,17,70,-1
51719,24.75,25,24.5,24.75,24.75,14900000,45,29,1
51819,25,25,24,24.5,24.75,5980000,45,47,-1
51919,24.5,25,24,24,24.5,2900000,44,16,1
52019,24,24.75,24,24.25,24,13900000,46,46,0
52119,24.5,24.5,24.25,24.25,24.25,5160000,42,12,1
52219,24.25,24.75,24.25,24.5,24.25,21500000,24,70,-1
52319,24.5,25,24.5,24.75,24.5,12400000,44,45,-1
52419,24.75,25,24.5,24.5,24.75,4290000,22,41,-1
52519,24.75,25,24.25,24.5,24.5,3530000,12,42,-1
52619,25,25,23.5,24,24.5,7960000,22,13,1
52719,24,24,22.75,23,24,7610000,49,16,1
52819,23,23.5,21.75,22.25,23,8480000,27,20,1
52919,23,24,22.5,23.5,22.25,13300000,10,1,1
53019,23.75,24.25,23.75,23.75,23.5,4370000,19,26,-1
53119,23.75,24.25,23,23.5,23.75,12300000,46,5,1
60119,23.5,23.75,23,23.75,23.5,14000000,21,25,-1
60219,23.75,24.5,23.5,23.75,23.75,6410000,10,60,-1
60319,24,24,23.25,23.75,23.75,4290000,17,34,-1
60419,23.75,23.75,23.25,23.5,23.75,3620000,15,36,-1
60519,23.75,23.75,23.25,23.5,23.5,9830000,30,28,1
60619,23.75,23.75,23.5,23.5,23.5,6970000,29,13,1
60719,23.5,24,23.5,23.5,23.5,9430000,26,4,1
60819,23.75,24,23.25,23.5,23.5,22000000,41,47,-1
60919,24,24,23.25,23.25,23.5,4660000,19,6,1
61019,23.75,23.75,23,23.5,23.25,47500000,20,66,-1
61119,23.75,25,23.75,24.5,23.5,4150000,10,54,-1
61219,24.5,24.5,23,23.75,24.5,4710000,20,38,-1
61319,23.5,24,22.5,22.5,23.75,5450000,42,69,-1
61419,23,23.5,22.5,22.75,22.5,8630000,30,46,-1
61519,23.25,23.75,23.25,23.25,22.75,9480000,35,67,-1
61619,23.75,24.75,23.5,24.25,23.25,10300000,31,32,-1
61719,24,24.5,23.75,24.25,24.25,10300000,10,52,-1
61819,24.25,24.5,24,24.25,24.25,12000000,43,13,1
61919,24.5,24.5,23.75,24,24.25,8870000,47,1,1
62019,24,24,23.5,23.75,24,15000000,35,-6,1
62119,24,24.25,23.5,23.75,23.75,7080000,50,27,1
62219,23.75,24,23.5,23.5,23.75,2170000,11,34,-1
62319,23.75,24,23.5,23.5,23.5,4660000,28,15,1
62419,23.5,24,23.5,23.75,23.5,7000000,30,-3,1
62519,23.75,24,23.75,23.75,23.75,683000000,28,22,1
62619,24,24,23.75,23.75,23.75,2450000,31,37,-1
62719,23.75,24,23.6,23.8,23.75,10700000,39,38,1
62819,24,24,23.75,23.8,23.8,27400000,15,13,1
62919,24,24,23.75,23.8,23.8,16700000,13,-3,1
63019,24,24,23.5,23.75,23.8,10700000,43,57,-1
70119,23.75,23.85,23.65,23.75,23.75,15200000,25,68,-1
70219,23.75,23.8,23.55,23.75,23.75,2720000,30,36,-1
70319,23.75,23.75,23.5,23.6,23.75,3490000,36,-3,1
70419,23.5,23.75,23.5,23.65,23.6,1770000,10,-1,1
70519,23.5,23.6,23.3,23.4,23.65,4440000,29,15,1
70619,23.4,23.4,22.8,23,23.4,12900000,46,35,1
70719,23,23,22.6,22.65,23,13200000,12,9,1
70819,23,23,21.9,22.05,22.65,21100000,30,8,1
70919,23,23,21.9,22.15,22.05,22200000,45,15,1
71019,22.25,23.25,22.25,22.9,22.15,29900000,36,10,1
71119,22.95,23.25,22.5,23,22.9,6180000,18,68,-1
71219,23,23.1,22.8,23,23,17100000,14,34,-1
71319,23,23.05,22.5,22.9,23,8360000,46,22,1
71419,22.9,22.9,22.35,22.45,22.9,19300000,46,21,1
71519,22.3,23.25,22.2,22.3,22.45,5640000,20,48,-1
71619,22.55,23.5,22.5,22.6,22.3,730000000,48,8,1
71719,23,23,22.55,22.6,22.6,1780000,10,67,-1
71819,23,23,22.8,22.85,22.6,1270000,37,21,1
71919,22.8,22.8,22.1,22.2,22.85,3680000,25,4,1
72019,23,23,22.2,22.25,22.2,1780000,15,1,1
72119,22.25,22.5,21.8,22.15,22.25,12200000,12,41,-1
72219,22,22,21,21.3,22.15,2210000,45,38,1
72319,21.3,21.8,21.3,21.45,21.3,6280000,11,32,-1
72419,21.8,22.2,21.5,22,21.45,1530000,47,55,-1
72519,22.2,22.75,22.15,22.3,22,21700000,33,64,-1
72619,22.4,24,22.4,23,22.3,24900000,18,55,-1
72719,23,23.75,22.8,23.4,23,4880000,23,62,-1
72819,23.6,23.65,23.25,23.5,23.4,22000000,31,19,1
72919,23.5,23.8,23.5,23.5,23.5,21600000,31,4,1
73019,23.8,24.3,23.7,23.8,23.5,14000000,34,30,1
73119,23.9,24,23.55,23.75,23.8,5580000,40,-5,1
80119,23.75,23.95,23.5,23.7,23.75,28000000,28,-7,1
80219,23.7,23.7,23.05,23.5,23.7,20800000,18,23,-1
80319,23.5,23.5,23.05,23.3,23.5,3850000,17,34,-1
80419,23.3,23.45,23.05,23.25,23.3,2770000,32,43,-1
80519,23.2,23.4,23.05,23.2,23.25,4050000,15,15,0
80619,23.45,23.65,23.15,23.45,23.2,14200000,31,3,1
80719,23.5,23.75,23.35,23.45,23.45,23000000,18,-7,1
80819,23.5,23.6,23.05,23.45,23.45,7800000,28,17,1
80919,23.5,24,23.4,23.7,23.45,12400000,36,9,1
81019,23.6,24.5,23.6,23.85,23.7,61100000,34,41,-1
81119,24,25.6,24,25.5,23.85,14800000,22,46,-1
81219,25.5,26.25,25.5,26,25.5,10600000,28,43,-1
81319,26.15,27,26.1,26.5,26,20100000,25,8,1
81419,26.55,27.2,26.5,26.9,26.5,19600000,20,41,-1
81519,27,27.1,26.9,27.05,26.9,12400000,18,65,-1
81619,27,27,26.5,26.85,27.05,22900000,25,31,-1
81719,26.85,26.95,26.5,26.8,26.85,12200000,28,49,-1
81819,27,27,26.8,26.9,26.8,7060000,49,47,1
81919,26.9,27,26.05,26.9,26.9,5820000,43,23,1
82019,26.85,26.85,25.95,26.45,26.9,12100000,19,36,-1
82119,27,27,26,26.1,26.45,1610000,20,32,-1
82219,26,26.9,25.9,26.05,26.1,10500000,34,-7,1
82319,26.1,26.5,26,26.15,26.05,2410000,28,75,-1
82419,26.05,26.5,26.05,26.15,26.15,2630000,28,13,1
82519,26.1,26.15,26,26,26.15,9920000,36,60,-1
82619,26.05,26.2,26,26.05,26,5420000,45,7,1
82719,26.15,26.7,26.15,26.5,26.05,4930000,28,15,1
82819,26.5,26.65,26.3,26.6,26.5,3380000,10,79,-1
82919,26.6,26.7,26.3,26.55,26.6,4050000,50,72,-1
83019,26.5,26.5,25.95,26,26.55,13900000,32,29,1
83119,26,26.5,26,26.1,26,9110000,34,21,1
90119,26.5,26.55,26.05,26.45,26.1,3350000,21,26,-1
90219,26.5,26.55,26.3,26.5,26.45,4230000,10,57,-1
90319,26.55,26.75,26.4,26.6,26.5,5450000,36,39,-1
90419,26.6,27,26.6,26.8,26.6,2960000,49,42,1
90519,26.9,27.45,26.8,27,26.8,16000000,38,6,1
90619,27,27,26.75,26.9,27,2080000,32,9,1
90719,27,27,26.7,26.9,26.9,4070000,32,19,1
90819,26.85,27,26.5,26.75,26.9,13600000,29,57,-1
90919,27,27.1,26.75,27,26.75,7630000,46,33,1
91019,27,28.1,26.8,27.75,27,9910000,48,56,-1
91119,27.6,28.75,27.5,28.5,27.75,12800000,45,21,1
91219,28.5,28.5,27.6,28,28.5,19000000,35,42,-1
91319,28,28.75,28,28.55,28,3770000,10,31,-1
91419,30,30,28.3,28.65,28.55,7730000,23,69,-1
91519,28.65,28.65,28,28.15,28.65,6940000,18,43,-1
91619,28.15,28.2,27.5,27.95,28.15,22900000,17,40,-1
91719,27.95,27.95,27.2,27.6,27.95,17500000,35,41,-1
91819,27.5,27.75,26.95,27.25,27.6,8520000,30,-8,1
91919,27,27.25,27,27.1,27.25,1940000,34,-3,1
92019,27,27.7,27,27.55,27.1,5200000,22,50,-1
92119,27.7,28.1,27.6,27.9,27.55,8470000,15,19,-1
92219,28,28.5,28,28.1,27.9,12000000,37,-6,1
92319,28,28.2,28,28.1,28.1,2480000,46,-3,1
92419,28.15,28.2,28,28.05,28.1,3200000,13,63,-1
92519,28,28.1,27.65,28,28.05,11000000,27,5,1
92619,27.85,28,27.65,28,28,15700000,28,31,-1
92719,28,28,27.6,27.85,28,10000000,20,41,-1
92819,27.9,28,27.65,27.75,27.85,10000000,15,21,-1
92919,27.8,27.8,27.6,27.7,27.75,3310000,17,19,-1
93019,27.75,27.75,27.05,27.5,27.7,6690000,34,27,1
100119,27.2,27.5,27.05,27.3,27.5,1270000,30,11,1
100219,27.3,27.75,27.3,27.5,27.3,7260000,30,36,-1
100319,27.6,28,27.6,27.85,27.5,2210000,29,8,1
100419,27.8,28,27.65,27.85,27.85,1770000,29,66,-1
100519,28,28,27.65,27.95,27.85,4290000,16,57,-1
100619,27.85,28.1,27.85,28,27.95,8050000,20,35,-1
100719,28,28.1,27.9,27.95,28,14300000,32,4,1
100819,27.85,28,27.85,27.95,27.95,2880000,16,62,-1
100919,28.5,28.5,27.85,28,27.95,3260000,12,3,1
101019,28.2,28.6,28.1,28.15,28,2690000,43,24,1
101119,28.25,30,28.25,29.55,28.15,7890000,47,0,1
101219,29.8,30,28.35,29.25,29.55,4960000,29,15,1
101319,29,29,28.5,28.65,29.25,2750000,19,29,-1
101419,29.5,29.5,28.2,28.6,28.65,4350000,10,50,-1
101519,29,29,28,28.15,28.6,3400000,13,24,-1
101619,28.3,28.3,27.8,27.95,28.15,5290000,46,41,1
101719,27.9,27.9,27.2,27.45,27.95,3580000,47,8,1
101819,28,28,27,27.2,27.45,8460000,12,18,-1
101919,27.2,27.2,26.1,26.4,27.2,8460000,13,51,-1
102019,27.2,27.2,26.35,26.7,26.4,9710000,48,21,1
102119,26.7,26.7,26.05,26.25,26.7,6430000,35,38,-1
102219,26.2,26.6,26.05,26.15,26.25,12300000,31,22,1
102319,26.05,26.5,26.05,26.2,26.15,5780000,12,7,1
102419,26.25,26.5,26,26.35,26.2,8350000,40,26,1
102519,26.05,27,26.05,26.1,26.35,13500000,49,47,1
102619,26.15,26.25,26.05,26.15,26.1,640000000,20,-5,1
102719,26.3,27,26.2,26.45,26.15,12100000,42,19,1
102819,26.5,27,26.5,26.8,26.45,889000000,35,66,-1
